FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2021-11-08,Southwest Airlines Co.,LAS,SAN,false,false,1405,1521.0,76.0,76.0,1622.0,67.0,44.0,70.0,61.0,258.0,2021,4,11,8,1,WN,WN,19393,WN,1806,WN,19393,WN,N8553W,1806,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14679,1467903,33570,"San Diego, CA",CA,6,California,91,1.0,5.0,1400-1459,15.0,1536.0,1620.0,2.0,1515,67.0,1.0,4.0,1500-1559,2,0.0
2021-11-08,Southwest Airlines Co.,LGB,SMF,false,false,845,844.0,0.0,-1.0,1006.0,0.0,57.0,85.0,82.0,387.0,2021,4,11,8,1,WN,WN,19393,WN,2721,WN,19393,WN,N724SW,2721,12954,1295407,32575,"Long Beach, CA",CA,6,California,91,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,-1.0,0800-0859,8.0,852.0,949.0,17.0,1010,-4.0,0.0,-1.0,1000-1059,2,0.0
2021-11-08,Spirit Air Lines,ATL,DEN,false,false,1254,1250.0,0.0,-4.0,1354.0,0.0,165.0,196.0,184.0,1199.0,2021,4,11,8,1,NK,NK,20416,NK,2802,NK,20416,NK,N603NK,2802,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1200-1259,12.0,1302.0,1347.0,7.0,1410,-16.0,0.0,-2.0,1400-1459,5,0.0
2021-11-13,Alaska Airlines Inc.,MKE,SEA,false,false,1740,1727.0,0.0,-13.0,2009.0,1.0,253.0,268.0,282.0,1694.0,2021,4,11,13,6,AS,AS,19930,AS,367,AS,19930,AS,N296AK,367,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,1700-1759,19.0,1746.0,1959.0,10.0,2008,1.0,0.0,0.0,2000-2059,7,0.0
2021-11-25,Alaska Airlines Inc.,SEA,SMF,false,false,955,953.0,0.0,-2.0,1148.0,0.0,79.0,113.0,115.0,605.0,2021,4,11,25,4,AS,AS,19930,AS,614,AS,19930,AS,N309AS,614,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,-1.0,0900-0959,17.0,1010.0,1129.0,19.0,1148,0.0,0.0,0.0,1100-1159,3,0.0
2021-11-08,SkyWest Airlines Inc.,BDL,DTW,false,false,1310,1324.0,14.0,14.0,1520.0,15.0,87.0,115.0,116.0,549.0,2021,4,11,8,1,DL,DL_CODESHARE,19790,DL,4034,OO,20304,OO,N898SK,4034,10529,1052906,30529,"Hartford, CT",CT,9,Connecticut,11,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1300-1359,16.0,1340.0,1507.0,13.0,1505,15.0,1.0,1.0,1500-1559,3,0.0
2021-11-13,SkyWest Airlines Inc.,IAD,DTW,false,false,1823,1835.0,12.0,12.0,2001.0,0.0,66.0,106.0,86.0,383.0,2021,4,11,13,6,DL,DL_CODESHARE,19790,DL,3639,OO,20304,OO,N897SK,3639,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1800-1859,12.0,1847.0,1953.0,8.0,2009,-8.0,0.0,-1.0,2000-2059,2,0.0
2021-11-23,SkyWest Airlines Inc.,DEN,OKC,false,false,1045,1041.0,0.0,-4.0,1313.0,0.0,70.0,104.0,92.0,495.0,2021,4,11,23,2,UA,UA_CODESHARE,19977,UA,4710,OO,20304,OO,N143SY,4710,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,0.0,-1.0,1000-1059,18.0,1059.0,1309.0,4.0,1329,-16.0,0.0,-2.0,1300-1359,2,0.0
2021-11-30,United Air Lines Inc.,EWR,LAX,false,false,1830,1852.0,22.0,22.0,2136.0,0.0,317.0,377.0,344.0,2454.0,2021,4,11,30,2,UA,UA,19977,UA,1891,UA,19977,UA,N17105,1891,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,1.0,1.0,1800-1859,21.0,1913.0,2130.0,6.0,2147,-11.0,0.0,-1.0,2100-2159,10,0.0
2021-11-27,United Air Lines Inc.,EWR,ORD,false,false,755,752.0,0.0,-3.0,922.0,0.0,115.0,159.0,150.0,719.0,2021,4,11,27,6,UA,UA,19977,UA,1660,UA,19977,UA,N654UA,1660,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,0700-0759,16.0,808.0,903.0,19.0,934,-12.0,0.0,-1.0,0900-0959,3,0.0
2021-11-15,United Air Lines Inc.,RNO,DEN,false,false,1325,1335.0,10.0,10.0,1634.0,0.0,101.0,132.0,119.0,804.0,2021,4,11,15,1,UA,UA,19977,UA,2470,UA,19977,UA,N817UA,2470,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,1300-1359,12.0,1347.0,1628.0,6.0,1637,-3.0,0.0,-1.0,1600-1659,4,0.0
2021-11-29,"GoJet Airlines, LLC d/b/a United Express",STL,IAD,false,false,1315,1348.0,33.0,33.0,1648.0,27.0,89.0,126.0,120.0,696.0,2021,4,11,29,1,UA,UA_CODESHARE,19977,UA,4492,G7,20500,G7,N547GJ,4492,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,1.0,2.0,1300-1359,24.0,1412.0,1641.0,7.0,1621,27.0,1.0,1.0,1600-1659,3,0.0
2021-09-24,Delta Air Lines Inc.,DTW,BOS,false,false,1005,1136.0,91.0,91.0,1325.0,90.0,88.0,110.0,109.0,632.0,2021,3,9,24,5,DL,DL,19790,DL,1012,DL,19790,DL,N687DL,1012,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,1.0,6.0,1000-1059,15.0,1151.0,1319.0,6.0,1155,90.0,1.0,6.0,1100-1159,3,0.0
2021-09-13,Frontier Airlines Inc.,PHL,MCO,false,false,1133,1135.0,2.0,2.0,1413.0,12.0,113.0,148.0,158.0,861.0,2021,3,9,13,1,F9,F9,20436,F9,1165,F9,20436,F9,N378FR,1165,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,0.0,1100-1159,11.0,1146.0,1339.0,34.0,1401,12.0,0.0,0.0,1400-1459,4,0.0
2021-09-05,Envoy Air,SRQ,ORD,false,false,1401,1351.0,0.0,-10.0,1529.0,0.0,136.0,188.0,158.0,1050.0,2021,3,9,5,7,AA,AA_CODESHARE,19805,AA,4271,MQ,20398,MQ,N279MQ,4271,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1400-1459,15.0,1406.0,1522.0,7.0,1609,-40.0,0.0,-2.0,1600-1659,5,0.0
2021-09-04,Spirit Air Lines,ATL,TPA,false,false,1755,1749.0,0.0,-6.0,1918.0,0.0,68.0,90.0,89.0,406.0,2021,3,9,4,6,NK,NK,20416,NK,1104,NK,20416,NK,N628NK,1104,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,0.0,-1.0,1700-1759,15.0,1804.0,1912.0,6.0,1925,-7.0,0.0,-1.0,1900-1959,2,0.0
2021-09-11,Spirit Air Lines,MCO,LBE,false,false,951,941.0,0.0,-10.0,1200.0,0.0,111.0,136.0,139.0,823.0,2021,3,9,11,6,NK,NK,20416,NK,878,NK,20416,NK,N627NK,878,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,12898,1289806,32898,"Latrobe, PA",PA,42,Pennsylvania,23,0.0,-1.0,0900-0959,21.0,1002.0,1153.0,7.0,1207,-7.0,0.0,-1.0,1200-1259,4,0.0
2021-09-09,Comair Inc.,FAY,CLT,false,false,2004,1955.0,0.0,-9.0,2103.0,0.0,28.0,70.0,68.0,118.0,2021,3,9,9,4,AA,AA_CODESHARE,19805,AA,5210,OH,20397,OH,N597NN,5210,11641,1164102,31641,"Fayetteville, NC",NC,37,North Carolina,36,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,0.0,-1.0,2000-2059,8.0,2003.0,2031.0,32.0,2114,-11.0,0.0,-1.0,2100-2159,1,0.0
2021-09-01,SkyWest Airlines Inc.,TUL,LAX,false,false,1406,1359.0,0.0,-7.0,1519.0,0.0,174.0,210.0,200.0,1283.0,2021,3,9,1,3,AA,AA_CODESHARE,19805,AA,3153,OO,20304,OO,N730EV,3153,15370,1537002,34653,"Tulsa, OK",OK,40,Oklahoma,73,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1400-1459,21.0,1420.0,1514.0,5.0,1536,-17.0,0.0,-2.0,1500-1559,6,0.0
2021-09-09,SkyWest Airlines Inc.,MKE,ORD,false,false,1704,1950.0,166.0,166.0,2056.0,168.0,19.0,64.0,66.0,67.0,2021,3,9,9,4,AA,AA_CODESHARE,19805,AA,3066,OO,20304,OO,N738EV,3066,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,1.0,11.0,1700-1759,12.0,2002.0,2021.0,35.0,1808,168.0,1.0,11.0,1800-1859,1,0.0
2021-09-14,SkyWest Airlines Inc.,MRY,LAX,false,false,1625,1621.0,0.0,-4.0,1741.0,0.0,54.0,84.0,80.0,266.0,2021,3,9,14,2,UA,UA_CODESHARE,19977,UA,5410,OO,20304,OO,N929SW,5410,13476,1347605,34922,"Monterey, CA",CA,6,California,91,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1600-1659,15.0,1636.0,1730.0,11.0,1749,-8.0,0.0,-1.0,1700-1759,2,0.0
2021-09-02,SkyWest Airlines Inc.,MSP,CMH,false,false,1245,1248.0,3.0,3.0,1523.0,0.0,78.0,107.0,95.0,626.0,2021,3,9,2,4,DL,DL_CODESHARE,19790,DL,3702,OO,20304,OO,N834SK,3702,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,0.0,0.0,1200-1259,15.0,1303.0,1521.0,2.0,1532,-9.0,0.0,-1.0,1500-1559,3,0.0
2021-09-02,SkyWest Airlines Inc.,ORD,DTW,false,false,530,526.0,0.0,-4.0,747.0,2.0,51.0,75.0,81.0,235.0,2021,3,9,2,4,DL,DL_CODESHARE,19790,DL,3781,OO,20304,OO,N817SK,3781,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,0001-0559,18.0,544.0,735.0,12.0,745,2.0,0.0,0.0,0700-0759,1,0.0
2021-09-08,SkyWest Airlines Inc.,SLC,ORD,false,false,830,825.0,0.0,-5.0,1244.0,0.0,165.0,194.0,199.0,1250.0,2021,3,9,8,3,UA,UA_CODESHARE,19977,UA,5677,OO,20304,OO,N145SY,5677,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,0800-0859,23.0,848.0,1233.0,11.0,1244,0.0,0.0,0.0,1200-1259,6,0.0
2021-09-04,Horizon Air,SJC,LAX,false,false,900,901.0,1.0,1.0,1023.0,0.0,51.0,88.0,82.0,308.0,2021,3,9,4,6,AS,AS_CODESHARE,19930,AS,2051,QX,19687,QX,N632QX,2051,14831,1483106,32457,"San Jose, CA",CA,6,California,91,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,0.0,0900-0959,13.0,914.0,1005.0,18.0,1028,-5.0,0.0,-1.0,1000-1059,2,0.0
2021-09-27,United Air Lines Inc.,IAD,EWR,false,false,1730,1725.0,0.0,-5.0,1836.0,0.0,48.0,88.0,71.0,212.0,2021,3,9,27,1,UA,UA,19977,UA,1156,UA,19977,UA,N38443,1156,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,0.0,-1.0,1700-1759,12.0,1737.0,1825.0,11.0,1858,-22.0,0.0,-2.0,1800-1859,1,0.0
2021-09-22,United Air Lines Inc.,IAH,MFE,false,false,1445,1438.0,0.0,-7.0,1557.0,0.0,52.0,80.0,79.0,316.0,2021,3,9,22,3,UA,UA,19977,UA,1139,UA,19977,UA,N73275,1139,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,13256,1325602,33256,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,0.0,-1.0,1400-1459,24.0,1502.0,1554.0,3.0,1605,-8.0,0.0,-1.0,1600-1659,2,0.0
2021-09-20,United Air Lines Inc.,IAD,SFO,false,false,1755,1749.0,0.0,-6.0,2024.0,0.0,313.0,343.0,335.0,2419.0,2021,3,9,20,1,UA,UA,19977,UA,441,UA,19977,UA,N45905,441,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,-1.0,1700-1759,14.0,1803.0,2016.0,8.0,2038,-14.0,0.0,-1.0,2000-2059,10,0.0
2021-09-17,Air Wisconsin Airlines Corp,ORD,PVD,false,false,1040,1422.0,222.0,222.0,1734.0,206.0,114.0,148.0,132.0,849.0,2021,3,9,17,5,UA,UA_CODESHARE,19977,UA,3788,ZW,20046,ZW,N470ZW,3788,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,1.0,12.0,1000-1059,15.0,1437.0,1731.0,3.0,1408,206.0,1.0,12.0,1400-1459,4,0.0
2021-09-09,American Airlines Inc.,PHL,PHX,false,false,1540,1533.0,0.0,-7.0,1729.0,0.0,266.0,306.0,296.0,2075.0,2021,3,9,9,4,AA,AA,19805,AA,655,AA,19805,AA,N433AN,655,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,-1.0,1500-1559,26.0,1559.0,1725.0,4.0,1746,-17.0,0.0,-2.0,1700-1759,9,0.0
2021-09-04,American Airlines Inc.,GSP,DFW,false,false,1417,1410.0,0.0,-7.0,1527.0,0.0,117.0,157.0,137.0,862.0,2021,3,9,4,6,AA,AA,19805,AA,2407,AA,19805,AA,N177XF,2407,11996,1199603,31871,"Greer, SC",SC,45,South Carolina,37,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,1400-1459,9.0,1419.0,1516.0,11.0,1554,-27.0,0.0,-2.0,1500-1559,4,0.0
2021-09-26,American Airlines Inc.,EYW,ORD,false,false,1315,1306.0,0.0,-9.0,1522.0,0.0,172.0,213.0,196.0,1251.0,2021,3,9,26,7,AA,AA,19805,AA,1323,AA,19805,AA,N8009T,1323,11624,1162403,31624,"Key West, FL",FL,12,Florida,33,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1300-1359,15.0,1321.0,1513.0,9.0,1548,-26.0,0.0,-2.0,1500-1559,6,0.0
2021-09-17,American Airlines Inc.,CLT,LAS,false,false,1125,1134.0,9.0,9.0,1305.0,0.0,245.0,283.0,271.0,1916.0,2021,3,9,17,5,AA,AA,19805,AA,2470,AA,19805,AA,N578UW,2470,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,0.0,1100-1159,19.0,1153.0,1258.0,7.0,1308,-3.0,0.0,-1.0,1300-1359,8,0.0
2021-09-30,American Airlines Inc.,CLT,MCO,false,false,1330,1325.0,0.0,-5.0,1452.0,0.0,68.0,102.0,87.0,468.0,2021,3,9,30,4,AA,AA,19805,AA,2544,AA,19805,AA,N933NN,2544,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,-1.0,1300-1359,13.0,1338.0,1446.0,6.0,1512,-20.0,0.0,-2.0,1500-1559,2,0.0
2021-09-25,Alaska Airlines Inc.,CMH,SEA,false,false,810,805.0,0.0,-5.0,1016.0,0.0,274.0,306.0,311.0,2016.0,2021,3,9,25,6,AS,AS,19930,AS,1193,AS,19930,AS,N251AK,1193,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,0800-0859,20.0,825.0,959.0,17.0,1016,0.0,0.0,0.0,1000-1059,9,0.0
2021-09-02,Southwest Airlines Co.,BWI,ATL,false,false,805,817.0,12.0,12.0,955.0,0.0,82.0,110.0,98.0,577.0,2021,3,9,2,4,WN,WN,19393,WN,712,WN,19393,WN,N923WN,712,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,0.0,0800-0859,11.0,828.0,950.0,5.0,955,0.0,0.0,0.0,0900-0959,3,0.0
2021-09-11,Southwest Airlines Co.,BWI,IND,false,false,1040,1055.0,15.0,15.0,1231.0,6.0,75.0,105.0,96.0,516.0,2021,3,9,11,6,WN,WN,19393,WN,4452,WN,19393,WN,N765SW,4452,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,1.0,1.0,1000-1059,17.0,1112.0,1227.0,4.0,1225,6.0,0.0,0.0,1200-1259,3,0.0
2021-09-12,Southwest Airlines Co.,DEN,SLC,false,false,1150,1153.0,3.0,3.0,1341.0,21.0,89.0,90.0,108.0,391.0,2021,3,9,12,7,WN,WN,19393,WN,887,WN,19393,WN,N248WN,887,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,0.0,1100-1159,16.0,1209.0,1338.0,3.0,1320,21.0,1.0,1.0,1300-1359,2,0.0
2021-09-12,Southwest Airlines Co.,MCO,STL,false,false,1930,1942.0,12.0,12.0,2105.0,10.0,123.0,145.0,143.0,882.0,2021,3,9,12,7,WN,WN,19393,WN,1562,WN,19393,WN,N8570W,1562,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,0.0,1900-1959,14.0,1956.0,2059.0,6.0,2055,10.0,0.0,0.0,2000-2059,4,0.0
2021-09-24,Southwest Airlines Co.,IAD,ATL,false,false,1640,1653.0,13.0,13.0,1832.0,0.0,79.0,120.0,99.0,534.0,2021,3,9,24,5,WN,WN,19393,WN,2685,WN,19393,WN,N7878A,2685,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,0.0,1600-1659,12.0,1705.0,1824.0,8.0,1840,-8.0,0.0,-1.0,1800-1859,3,0.0
2021-09-25,Southwest Airlines Co.,DEN,SAT,false,false,1845,1840.0,0.0,-5.0,2132.0,0.0,98.0,125.0,112.0,794.0,2021,3,9,25,6,WN,WN,19393,WN,4679,WN,19393,WN,N7856A,4679,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,0.0,-1.0,1800-1859,11.0,1851.0,2129.0,3.0,2150,-18.0,0.0,-2.0,2100-2159,4,0.0
2021-09-17,Southwest Airlines Co.,LGB,OAK,false,false,910,911.0,1.0,1.0,1017.0,0.0,52.0,75.0,66.0,353.0,2021,3,9,17,5,WN,WN,19393,WN,6359,WN,19393,WN,N210WN,6359,12954,1295407,32575,"Long Beach, CA",CA,6,California,91,13796,1379608,32457,"Oakland, CA",CA,6,California,91,0.0,0.0,0900-0959,9.0,920.0,1012.0,5.0,1025,-8.0,0.0,-1.0,1000-1059,2,0.0
2021-09-28,Southwest Airlines Co.,OGG,OAK,false,false,1605,1603.0,0.0,-2.0,2.0,0.0,287.0,300.0,299.0,2349.0,2021,3,9,28,2,WN,WN,19393,WN,1425,WN,19393,WN,N8315C,1425,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,13796,1379608,32457,"Oakland, CA",CA,6,California,91,0.0,-1.0,1600-1659,7.0,1610.0,2357.0,5.0,5,-3.0,0.0,-1.0,0001-0559,10,0.0
2021-09-20,Mesa Airlines Inc.,IAH,SAV,false,false,1215,1215.0,0.0,0.0,1539.0,3.0,121.0,141.0,144.0,851.0,2021,3,9,20,1,UA,UA_CODESHARE,19977,UA,6355,YV,20378,YV,N88327,6355,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14685,1468502,34685,"Savannah, GA",GA,13,Georgia,34,0.0,0.0,1200-1259,16.0,1231.0,1532.0,7.0,1536,3.0,0.0,0.0,1500-1559,4,0.0
2021-09-04,Republic Airlines,ORD,MEM,false,false,1915,1910.0,0.0,-5.0,2059.0,0.0,72.0,106.0,109.0,491.0,2021,3,9,4,6,AA,AA_CODESHARE,19805,AA,4680,YX,20452,YX,N404YX,4680,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,13244,1324402,33244,"Memphis, TN",TN,47,Tennessee,54,0.0,-1.0,1900-1959,31.0,1941.0,2053.0,6.0,2101,-2.0,0.0,-1.0,2100-2159,2,0.0
2021-01-08,American Airlines Inc.,DFW,DEN,false,false,1850,1852.0,2.0,2.0,1958.0,0.0,99.0,133.0,126.0,641.0,2021,1,1,8,5,AA,AA,19805,AA,2235,AA,19805,AA,N152AA,2235,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,1800-1859,20.0,1912.0,1951.0,7.0,2003,-5.0,0.0,-1.0,2000-2059,3,0.0
2021-01-22,Alaska Airlines Inc.,OTZ,ANC,false,false,1320,1306.0,0.0,-14.0,1447.0,0.0,77.0,89.0,101.0,548.0,2021,1,1,22,5,AS,AS,19930,AS,154,AS,19930,AS,N615AS,154,13970,1397005,33970,"Kotzebue, AK",AK,2,Alaska,1,10299,1029906,30299,"Anchorage, AK",AK,2,Alaska,1,0.0,-1.0,1300-1359,21.0,1327.0,1444.0,3.0,1449,-2.0,0.0,-1.0,1400-1459,3,0.0
2021-01-01,Delta Air Lines Inc.,MSP,GEG,false,false,1224,1218.0,0.0,-6.0,1312.0,0.0,158.0,180.0,174.0,1175.0,2021,1,1,1,5,DL,DL,19790,DL,990,DL,19790,DL,N345DN,990,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11884,1188402,31884,"Spokane, WA",WA,53,Washington,93,0.0,-1.0,1200-1259,12.0,1230.0,1308.0,4.0,1324,-12.0,0.0,-1.0,1300-1359,5,0.0
2021-01-03,Delta Air Lines Inc.,CHS,ATL,false,false,830,823.0,0.0,-7.0,933.0,0.0,49.0,73.0,70.0,259.0,2021,1,1,3,7,DL,DL,19790,DL,1611,DL,19790,DL,N978AT,1611,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0800-0859,11.0,834.0,923.0,10.0,943,-10.0,0.0,-1.0,0900-0959,2,0.0
2021-01-10,Delta Air Lines Inc.,ATL,TPA,false,false,1235,1328.0,53.0,53.0,1447.0,52.0,65.0,80.0,79.0,406.0,2021,1,1,10,7,DL,DL,19790,DL,1535,DL,19790,DL,N322DN,1535,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,1.0,3.0,1200-1259,8.0,1336.0,1441.0,6.0,1355,52.0,1.0,3.0,1300-1359,2,0.0
2021-01-26,Delta Air Lines Inc.,BOS,ATL,false,false,1430,1424.0,0.0,-6.0,1703.0,0.0,140.0,180.0,159.0,946.0,2021,1,1,26,2,DL,DL,19790,DL,377,DL,19790,DL,N352DN,377,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1400-1459,13.0,1437.0,1657.0,6.0,1730,-27.0,0.0,-2.0,1700-1759,4,0.0
2021-01-20,Delta Air Lines Inc.,SLC,MCO,false,false,1750,1743.0,0.0,-7.0,2320.0,0.0,200.0,245.0,217.0,1931.0,2021,1,1,20,3,DL,DL,19790,DL,1162,DL,19790,DL,N902DN,1162,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,-1.0,1700-1759,14.0,1757.0,2317.0,3.0,2355,-35.0,0.0,-2.0,2300-2359,8,0.0
2021-01-02,Envoy Air,ABQ,DFW,false,false,1043,1040.0,0.0,-3.0,1321.0,0.0,83.0,106.0,101.0,569.0,2021,1,1,2,6,AA,AA_CODESHARE,19805,AA,3994,MQ,20398,MQ,N208AN,3994,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,1000-1059,10.0,1050.0,1313.0,8.0,1329,-8.0,0.0,-1.0,1300-1359,3,0.0
2021-01-15,Envoy Air,DFW,GRK,false,false,1050,1045.0,0.0,-5.0,1216.0,17.0,31.0,69.0,91.0,134.0,2021,1,1,15,5,AA,AA_CODESHARE,19805,AA,4179,MQ,20398,MQ,N291NN,4179,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,11982,1198202,31982,"Killeen, TX",TX,48,Texas,74,0.0,-1.0,1000-1059,57.0,1142.0,1213.0,3.0,1159,17.0,1.0,1.0,1100-1159,1,0.0
2021-01-22,Spirit Air Lines,TPA,ACY,false,false,1120,1101.0,0.0,-19.0,1320.0,0.0,116.0,139.0,139.0,913.0,2021,1,1,22,5,NK,NK,20416,NK,348,NK,20416,NK,N926NK,348,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,0.0,-2.0,1100-1159,16.0,1117.0,1313.0,7.0,1339,-19.0,0.0,-2.0,1300-1359,4,0.0
